-3508,799896	0,406504	-2638,049922	29,561621	
-3502,349896	0,303808	-2631,599922	29,453725	
-3495,899897	0,363714	-2625,149922	29,647539	
-3489,449897	0,320924	-2618,699923	29,913282	
-3482,999897	0,385109	-2612,249923	30,258952	
-3476,549897	0,338040	-2605,799923	30,736492	
-3470,099897	0,387249	-2599,349923	31,407848	
-3463,649898	0,323064	-2592,899923	31,747522	
-3457,199898	0,372272	-2586,449924	31,791480	
-3450,749898	0,310227	-2579,999924	31,797475	
-3444,299898	0,378691	-2573,549924	32,438859	
-3437,849898	0,331622	-2567,099924	32,844469	
-3431,399899	0,372272	-2560,649924	33,324009	
-3424,949899	0,297390	-2554,199924	33,643702	
-3418,499899	0,359435	-2547,749925	33,941416	
-3412,049899	0,344459	-2541,299925	34,139227	
-3405,599899	0,350877	-2534,849925	34,716672	
-3399,149899	0,331622	-2528,399925	35,244166	
-3392,699900	0,342319	-2521,949925	35,555864	
-3386,249900	0,344459	-2515,499926	36,011430	
-3379,799900	0,344459	-2509,049926	36,369087	
-3373,349900	0,329482	-2502,599926	36,786685	
-3366,899900	0,370133	-2496,149926	37,703804	
-3360,449901	0,323064	-2489,699926	38,227301	
-3353,999901	0,357296	-2483,249927	38,554988	
-3347,549901	0,323064	-2476,799927	38,990568	
-3341,099901	0,372272	-2470,349927	39,072489	
-3334,649901	0,314506	-2463,899927	39,362211	
-3328,199902	0,370133	-2457,449927	39,829764	
-3321,749902	0,329482	-2450,999928	40,718908	
-3315,299902	0,355156	-2444,549928	41,016624	
-3308,849902	0,329482	-2438,099928	41,779891	
-3302,399902	0,355156	-2431,649928	41,983696	
-3295,949903	0,357296	-2425,199928	42,069613	
-3289,499903	0,333761	-2418,749928	42,169517	
-3283,049903	0,348738	-2412,299929	42,595109	
-3276,599903	0,342319	-2405,849929	42,944771	
-3270,149903	0,320924	-2399,399929	43,118605	
-3263,699903	0,363714	-2392,949929	43,420315	
-3257,249904	0,314506	-2386,499929	43,696051	
-3250,799904	0,361575	-2380,049930	44,239529	
-3244,349904	0,320924	-2373,599930	44,591191	
-3237,899904	0,361575	-2367,149930	45,298514	
-3231,449904	0,320924	-2360,699930	45,692137	
-3224,999905	0,361575	-2354,249930	45,845990	
-3218,549905	0,344459	-2347,799931	46,299553	
-3212,099905	0,365854	-2341,349931	47,406491	
-3205,649905	0,357296	-2334,899931	47,714196	
-3199,199905	0,400086	-2328,449931	48,369565	
-3192,749906	0,305948	-2321,999931	48,215713	
-3186,299906	0,391528	-2315,549932	48,947011	
-3179,849906	0,320924	-2309,099932	49,806184	
-3173,399906	0,353017	-2302,649932	50,443575	
-3166,949906	0,325203	-2296,199932	51,156890	
-3160,499907	0,378691	-2289,749932	52,018062	
-3154,049907	0,325203	-2283,299932	52,531570	
-3147,599907	0,376551	-2276,849933	52,729379	
-3141,149907	0,290971	-2270,399933	53,031092	
-3134,699907	0,387249	-2263,949933	52,859257	
-3128,249907	0,323064	-2257,499933	52,881233	
-3121,799908	0,355156	-2251,049933	53,148979	
-3115,349908	0,297390	-2244,599934	53,648497	
-3108,899908	0,391528	-2238,149934	54,343829	
-3102,449908	0,308087	-2231,699934	54,887307	
-3095,999908	0,397946	-2225,249934	55,402814	
-3089,549909	0,335901	-2218,799934	56,002240	
-3083,099909	0,363714	-2212,349935	56,725543	
-3076,649909	0,327343	-2205,899935	57,037246	
-3070,199909	0,365854	-2199,449935	57,370924	
-3063,749909	0,338040	-2192,999935	57,684625	
-3057,299910	0,359435	-2186,549935	58,551788	
-3050,849910	0,331622	-2180,099936	59,203164	
-3044,399910	0,374412	-2173,649936	59,375000	
-3037,949910	0,318785	-2167,199936	59,496884	
-3031,499910	0,382970	-2160,749936	59,956443	
-3025,049911	0,355156	-2154,299936	60,300114	
-3018,599911	0,370133	-2147,849936	61,107337	
-3012,149911	0,320924	-2141,399937	61,800671	
-3005,699911	0,389388	-2134,949937	62,711799	
-2999,249911	0,305948	-2128,499937	63,676871	
-2992,799911	0,404365	-2122,049937	64,026534	
-2986,349912	0,335901	-2115,599937	64,540042	
-2979,899912	0,367993	-2109,149938	64,574009	
-2973,449912	0,318785	-2102,699938	64,402174	
-2966,999912	0,387249	-2096,249938	64,304269	
-2960,549912	0,305948	-2089,799938	64,208358	
-2954,099913	0,382970	-2083,349938	65,147458	
-2947,649913	0,331622	-2076,899939	65,491129	
-2941,199913	0,344459	-2070,449939	66,460199	
-2934,749913	0,359435	-2063,999939	67,133551	
-2928,299913	0,361575	-2057,549939	67,405290	
-2921,849914	0,308087	-2051,099939	67,653055	
-2915,399914	0,378691	-2044,649940	68,142584	
-2908,949914	0,342319	-2038,199940	68,350386	
-2902,499914	0,395807	-2031,749940	68,742006	
-2896,049914	0,329482	-2025,299940	69,641146	
-2889,599915	0,385109	-2018,849940	70,216594	
-2883,149915	0,323064	-2012,399940	70,298510	
-2876,699915	0,357296	-2005,949941	71,031811	
-2870,249915	0,320924	-1999,499941	71,948930	
-2863,799915	0,404365	-1993,049941	72,570336	
-2857,349916	0,327343	-1986,599941	72,902016	
-2850,899916	0,370133	-1980,149941	73,661282	
-2844,449916	0,331622	-1973,699942	74,390586	
-2837,999916	0,415062	-1967,249942	75,025973	
-2831,549916	0,320924	-1960,799942	74,982021	
-2825,099916	0,355156	-1954,349942	74,834160	
-2818,649917	0,338040	-1947,899942	75,277735	
-2812,199917	0,382970	-1941,449943	75,503515	
-2805,749917	0,325203	-1934,999943	75,921117	
-2799,299917	0,353017	-1928,549943	76,444609	
-2792,849917	0,329482	-1922,099943	77,361729	
-2786,399918	0,400086	-1915,649943	77,731381	
-2779,949918	0,323064	-1909,199944	78,168960	
-2773,499918	0,427899	-1902,749944	78,123001	
-2767,049918	0,346598	-1896,299944	77,967154	
-2760,599918	0,417202	-1889,849944	78,392742	
-2754,149919	0,331622	-1883,399944	79,313859	
-2747,699919	0,406504	-1876,949944	79,815375	
-2741,249919	0,308087	-1870,499945	80,426788	
-2734,799919	0,376551	-1864,049945	80,630593	
-2728,349919	0,297390	-1857,599945	80,708520	
-2721,899920	0,370133	-1851,149945	81,309941	
-2715,449920	0,318785	-1844,699945	81,883389	
-2708,999920	0,374412	-1838,249946	81,869407	
-2702,549920	0,297390	-1831,799946	81,747519	
-2696,099920	0,404365	-1825,349946	82,364928	
-2689,649920	0,350877	-1818,899946	83,278051	
-2683,199921	0,363714	-1812,449946	83,957398	
-2676,749921	0,355156	-1805,999947	84,295074	
-2670,299921	0,361575	-1799,549947	84,420959	
-2663,849921	0,338040	-1793,099947	84,704681	
-2657,399921	0,389388	-1786,649947	84,980417	
-2650,949922	0,327343	-1780,199947	85,439981	
-2644,499922	0,408644	-1773,749948	85,549869	
-2638,049922	0,329482	-1767,299948	85,725701	
-2631,599922	0,397946	-1760,849948	86,221231	
-2625,149922	0,325203	-1754,399948	87,124360	
-2618,699923	0,378691	-1747,949948	87,563938	
-2612,249923	0,325203	-1741,499949	88,425114	
-2605,799923	0,419341	-1735,049949	88,632915	
-2599,349923	0,367993	-1728,599949	88,303226	
-2592,899923	0,395807	-1722,149949	89,476104	
-2586,449924	0,331622	-1715,699949	89,915682	
-2579,999924	0,427899	-1709,249949	90,147458	
-2573,549924	0,325203	-1702,799950	90,619004	
-2567,099924	0,389388	-1696,349950	90,339271	
-2560,649924	0,344459	-1689,899950	90,439174	
-2554,199924	0,421481	-1683,449950	90,159449	
-2547,749925	0,340180	-1676,999950	90,950684	
-2541,299925	0,387249	-1670,549951	90,455163	
-2534,849925	0,342319	-1664,099951	90,529094	
-2528,399925	0,370133	-1657,649951	90,838797	
-2521,949925	0,335901	-1651,199951	91,140507	
-2515,499926	0,421481	-1644,749951	92,075605	
-2509,049926	0,323064	-1638,299952	91,853822	
-2502,599926	0,408644	-1631,849952	92,319372	
-2496,149926	0,335901	-1625,399952	91,412246	
-2489,699926	0,408644	-1618,949952	91,915761	
-2483,249927	0,344459	-1612,499952	92,307381	
-2476,799927	0,385109	-1606,049953	92,904812	
-2470,349927	0,346598	-1599,599953	92,804909	
-2463,899927	0,408644	-1593,149953	92,726981	
-2457,449927	0,363714	-1586,699953	92,902814	
-2450,999928	0,387249	-1580,249953	94,215551	
-2444,549928	0,342319	-1573,799953	94,291480	
-2438,099928	0,393667	-1567,349954	93,600140	
-2431,649928	0,348738	-1560,899954	94,591191	
-2425,199928	0,400086	-1554,449954	94,357416	
-2418,749928	0,331622	-1547,999954	94,431346	
-2412,299929	0,406504	-1541,549954	94,485291	
-2405,849929	0,325203	-1535,099955	95,112693	
