d / dilky	  d / nm	signal
  24.8682	 789.300	   36
  24.8686	 789.319	   35
  24.8690	 789.339	   34
  24.8694	 789.358	   34
  24.8697	 789.378	   33
  24.8701	 789.398	   32
  24.8705	 789.417	   32
  24.8708	 789.437	   31
  24.8712	 789.456	   31
  24.8716	 789.476	   30
  24.8719	 789.495	   29
  24.8723	 789.515	   29
  24.8727	 789.535	   28
  24.8731	 789.554	   28
  24.8734	 789.574	   27
  24.8738	 789.593	   27
  24.8742	 789.613	   26
  24.8745	 789.632	   26
  24.8749	 789.652	   26
  24.8753	 789.672	   25
  24.8756	 789.691	   25
  24.8760	 789.711	   25
  24.8764	 789.730	   24
  24.8768	 789.750	   24
  24.8771	 789.769	   24
  24.8775	 789.789	   24
  24.8779	 789.808	   23
  24.8782	 789.828	   23
  24.8786	 789.848	   22
  24.8790	 789.867	   22
  24.8793	 789.887	   22
  24.8797	 789.906	   22
  24.8801	 789.926	   21
  24.8805	 789.945	   21
  24.8808	 789.965	   21
  24.8812	 789.985	   21
  24.8816	 790.004	   20
  24.8819	 790.024	   20
  24.8823	 790.043	   20
  24.8827	 790.063	   20
  24.8830	 790.082	   20
  24.8834	 790.102	   20
  24.8838	 790.122	   19
  24.8842	 790.141	   19
  24.8845	 790.161	   19
  24.8849	 790.180	   19
  24.8853	 790.200	   18
  24.8856	 790.219	   18
  24.8860	 790.239	   18
  24.8864	 790.259	   18
  24.8867	 790.278	   18
  24.8871	 790.298	   18
  24.8875	 790.317	   17
  24.8878	 790.337	   17
  24.8882	 790.356	   17
  24.8886	 790.376	   17
  24.8890	 790.395	   17
  24.8893	 790.415	   17
  24.8897	 790.435	   16
  24.8901	 790.454	   17
  24.8904	 790.474	   16
  24.8908	 790.493	   16
  24.8912	 790.513	   16
  24.8915	 790.532	   16
  24.8919	 790.552	   16
  24.8923	 790.572	   16
  24.8927	 790.591	   15
  24.8930	 790.611	   15
  24.8934	 790.630	   15
  24.8938	 790.650	   15
  24.8941	 790.669	   15
  24.8945	 790.689	   15
  24.8949	 790.709	   15
  24.8952	 790.728	   15
  24.8956	 790.748	   15
  24.8960	 790.767	   15
  24.8964	 790.787	   14
  24.8967	 790.806	   14
  24.8971	 790.826	   14
  24.8975	 790.845	   14
  24.8978	 790.865	   14
  24.8982	 790.885	   14
  24.8986	 790.904	   14
  24.8989	 790.924	   14
  24.8993	 790.943	   14
  24.8997	 790.963	   14
  24.9001	 790.982	   13
  24.9004	 791.002	   13
  24.9008	 791.022	   13
  24.9012	 791.041	   13
  24.9015	 791.061	   13
  24.9019	 791.080	   13
  24.9023	 791.100	   13
  24.9026	 791.119	   13
  24.9030	 791.139	   13
  24.9034	 791.159	   13
  24.9038	 791.178	   13
  24.9041	 791.198	   13
  24.9045	 791.217	   13
  24.9049	 791.237	   13
  24.9052	 791.256	   13
  24.9056	 791.276	   13
  24.9060	 791.296	   12
  24.9063	 791.315	   12
  24.9067	 791.335	   12
  24.9071	 791.354	   12
  24.9075	 791.374	   12
  24.9078	 791.393	   12
  24.9082	 791.413	   12
  24.9086	 791.432	   12
  24.9089	 791.452	   12
  24.9093	 791.472	   12
  24.9097	 791.491	   12
  24.9100	 791.511	   12
  24.9104	 791.530	   12
  24.9108	 791.550	   12
  24.9111	 791.569	   12
  24.9115	 791.589	   12
  24.9119	 791.609	   12
  24.9123	 791.628	   12
  24.9126	 791.648	   11
  24.9130	 791.667	   12
  24.9134	 791.687	   11
  24.9137	 791.706	   12
  24.9141	 791.726	   11
  24.9145	 791.746	   11
  24.9148	 791.765	   11
  24.9152	 791.785	   11
  24.9156	 791.804	   11
  24.9160	 791.824	   11
  24.9163	 791.843	   11
  24.9167	 791.863	   11
  24.9171	 791.882	   11
  24.9174	 791.902	   11
  24.9178	 791.922	   11
  24.9182	 791.941	   11
  24.9185	 791.961	   11
  24.9189	 791.980	   11
  24.9193	 792.000	   11
  24.9197	 792.019	   11
  24.9200	 792.039	   10
  24.9204	 792.059	   11
  24.9208	 792.078	   10
  24.9211	 792.098	   11
  24.9215	 792.117	   10
  24.9219	 792.137	   10
  24.9222	 792.156	   10
  24.9226	 792.176	   10
  24.9230	 792.196	   10
  24.9234	 792.215	   10
  24.9237	 792.235	   10
  24.9241	 792.254	   10
  24.9245	 792.274	   10
  24.9248	 792.293	   10
  24.9252	 792.313	   10
  24.9256	 792.333	   10
  24.9259	 792.352	   10
  24.9263	 792.372	   10
  24.9267	 792.391	   10
  24.9271	 792.411	   10
  24.9274	 792.430	   10
  24.9278	 792.450	   10
  24.9282	 792.469	   10
  24.9285	 792.489	   10
  24.9289	 792.509	   10
  24.9293	 792.528	   10
  24.9296	 792.548	   10
  24.9300	 792.567	   10
  24.9304	 792.587	   10
  24.9308	 792.606	   10
  24.9311	 792.626	   10
  24.9315	 792.646	   10
  24.9319	 792.665	   10
  24.9322	 792.685	   10
  24.9326	 792.704	   10
  24.9330	 792.724	   10
  24.9333	 792.743	    9
  24.9337	 792.763	   10
  24.9341	 792.783	    9
  24.9344	 792.802	   10
  24.9348	 792.822	    9
  24.9352	 792.841	   10
  24.9356	 792.861	    9
  24.9359	 792.880	   10
  24.9363	 792.900	    9
  24.9367	 792.919	   10
  24.9370	 792.939	    9
  24.9374	 792.959	   10
  24.9378	 792.978	    9
  24.9381	 792.998	    9
  24.9385	 793.017	    9
  24.9389	 793.037	    9
  24.9393	 793.056	    9
  24.9396	 793.076	    9
  24.9400	 793.096	    9
  24.9404	 793.115	    9
  24.9407	 793.135	    9
  24.9411	 793.154	    9
  24.9415	 793.174	    9
  24.9418	 793.193	    9
  24.9422	 793.213	    9
  24.9426	 793.233	    9
  24.9430	 793.252	    9
  24.9433	 793.272	    9
  24.9437	 793.291	    9
  24.9441	 793.311	    9
  24.9444	 793.330	    9
  24.9448	 793.350	    9
  24.9452	 793.370	    9
  24.9455	 793.389	    9
  24.9459	 793.409	    9
  24.9463	 793.428	    9
  24.9467	 793.448	    9
  24.9470	 793.467	    9
  24.9474	 793.487	    9
  24.9478	 793.506	    9
  24.9481	 793.526	    9
  24.9485	 793.546	    9
  24.9489	 793.565	    9
  24.9492	 793.585	    9
  24.9496	 793.604	    9
  24.9500	 793.624	    9
  24.9504	 793.643	    8
  24.9507	 793.663	    9
  24.9511	 793.683	    8
  24.9515	 793.702	    9
  24.9518	 793.722	    8
  24.9522	 793.741	    9
  24.9526	 793.761	    8
  24.9529	 793.780	    9
  24.9533	 793.800	    8
  24.9537	 793.820	    9
  24.9541	 793.839	    8
  24.9544	 793.859	    8
  24.9548	 793.878	    8
  24.9552	 793.898	    9
  24.9555	 793.917	    8
  24.9559	 793.937	    9
  24.9563	 793.956	    8
  24.9566	 793.976	    8
  24.9570	 793.996	    8
  24.9574	 794.015	    8
  24.9577	 794.035	    8
  24.9581	 794.054	    8
  24.9585	 794.074	    8
  24.9589	 794.093	    8
  24.9592	 794.113	    8
  24.9596	 794.133	    8
  24.9600	 794.152	    8
  24.9603	 794.172	    8
  24.9607	 794.191	    8
  24.9611	 794.211	    8
  24.9614	 794.230	    8
  24.9618	 794.250	    8
  24.9622	 794.270	    8
  24.9626	 794.289	    8
  24.9629	 794.309	    8
  24.9633	 794.328	    8
  24.9637	 794.348	    8
  24.9640	 794.367	    8
  24.9644	 794.387	    8
  24.9648	 794.406	    8
  24.9651	 794.426	    8
  24.9655	 794.446	    8
  24.9659	 794.465	    8
  24.9663	 794.485	    8
  24.9666	 794.504	    8
  24.9670	 794.524	    8
  24.9674	 794.543	    8
  24.9677	 794.563	    8
  24.9681	 794.583	    8
  24.9685	 794.602	    8
  24.9688	 794.622	    8
  24.9692	 794.641	    8
  24.9696	 794.661	    8
  24.9700	 794.680	    8
  24.9703	 794.700	    8
  24.9707	 794.720	    8
  24.9711	 794.739	    8
  24.9714	 794.759	    8
  24.9718	 794.778	    8
  24.9722	 794.798	    8
  24.9725	 794.817	    8
  24.9729	 794.837	    8
  24.9733	 794.857	    8
  24.9737	 794.876	    8
  24.9740	 794.896	    8
  24.9744	 794.915	    8
  24.9748	 794.935	    8
  24.9751	 794.954	    8
  24.9755	 794.974	    8
  24.9759	 794.993	    8
  24.9762	 795.013	    8
  24.9766	 795.033	    8
  24.9770	 795.052	    8
  24.9774	 795.072	    8
  24.9777	 795.091	    8
  24.9781	 795.111	    8
  24.9785	 795.130	    8
  24.9788	 795.150	    8
  24.9792	 795.170	    8
  24.9796	 795.189	    8
  24.9799	 795.209	    8
  24.9803	 795.228	    8
  24.9807	 795.248	    8
  24.9810	 795.267	    8
  24.9814	 795.287	    8
  24.9818	 795.307	    8
  24.9822	 795.326	    8
  24.9825	 795.346	    8
  24.9829	 795.365	    7
  24.9833	 795.385	    8
  24.9836	 795.404	    7
  24.9840	 795.424	    8
  24.9844	 795.443	    7
  24.9847	 795.463	    8
  24.9851	 795.483	    7
  24.9855	 795.502	    8
  24.9859	 795.522	    7
  24.9862	 795.541	    8
  24.9866	 795.561	    7
  24.9870	 795.580	    8
  24.9873	 795.600	    7
  24.9877	 795.620	    8
  24.9881	 795.639	    7
  24.9884	 795.659	    8
  24.9888	 795.678	    7
  24.9892	 795.698	    7
  24.9896	 795.717	    7
  24.9899	 795.737	    8
  24.9903	 795.757	    7
  24.9907	 795.776	    8
  24.9910	 795.796	    7
  24.9914	 795.815	    8
  24.9918	 795.835	    7
  24.9921	 795.854	    7
  24.9925	 795.874	    7
  24.9929	 795.894	    8
  24.9933	 795.913	    7
  24.9936	 795.933	    7
  24.9940	 795.952	    7
  24.9944	 795.972	    7
  24.9947	 795.991	    7
  24.9951	 796.011	    7
  24.9955	 796.030	    7
  24.9958	 796.050	    7
  24.9962	 796.070	    7
  24.9966	 796.089	    8
  24.9970	 796.109	    7
  24.9973	 796.128	    7
  24.9977	 796.148	    7
  24.9981	 796.167	    7
  24.9984	 796.187	    7
  24.9988	 796.207	    7
  24.9992	 796.226	    7
  24.9995	 796.246	    7
  24.9999	 796.265	    7
  25.0003	 796.285	    7
  25.0007	 796.304	    7
  25.0010	 796.324	    7
  25.0014	 796.344	    7
  25.0018	 796.363	    7
  25.0021	 796.383	    7
  25.0025	 796.402	    7
  25.0029	 796.422	    7
  25.0032	 796.441	    7
  25.0036	 796.461	    7
  25.0040	 796.480	    7
  25.0043	 796.500	    7
  25.0047	 796.520	    7
  25.0051	 796.539	    7
  25.0055	 796.559	    7
  25.0058	 796.578	    7
  25.0062	 796.598	    7
  25.0066	 796.617	    7
  25.0069	 796.637	    7
  25.0073	 796.657	    7
  25.0077	 796.676	    7
  25.0080	 796.696	    7
  25.0084	 796.715	    7
  25.0088	 796.735	    7
  25.0092	 796.754	    7
  25.0095	 796.774	    7
  25.0099	 796.794	    7
  25.0103	 796.813	    7
  25.0106	 796.833	    7
  25.0110	 796.852	    7
  25.0114	 796.872	    7
  25.0117	 796.891	    7
  25.0121	 796.911	    7
  25.0125	 796.931	    7
  25.0129	 796.950	    7
  25.0132	 796.970	    7
  25.0136	 796.989	    7
  25.0140	 797.009	    7
  25.0143	 797.028	    7
  25.0147	 797.048	    7
  25.0151	 797.067	    7
  25.0154	 797.087	    7
  25.0158	 797.107	    7
  25.0162	 797.126	    7
  25.0166	 797.146	    7
  25.0169	 797.165	    7
  25.0173	 797.185	    7
  25.0177	 797.204	    7
  25.0180	 797.224	    7
  25.0184	 797.244	    7
  25.0188	 797.263	    7
  25.0191	 797.283	    7
  25.0195	 797.302	    7
  25.0199	 797.322	    7
  25.0203	 797.341	    7
  25.0206	 797.361	    7
  25.0210	 797.381	    7
  25.0214	 797.400	    7
  25.0217	 797.420	    7
  25.0221	 797.439	    7
  25.0225	 797.459	    7
  25.0228	 797.478	    7
  25.0232	 797.498	    7
  25.0236	 797.517	    7
  25.0240	 797.537	    7
  25.0243	 797.557	    7
  25.0247	 797.576	    7
  25.0251	 797.596	    7
  25.0254	 797.615	    7
  25.0258	 797.635	    7
  25.0262	 797.654	    7
  25.0265	 797.674	    7
  25.0269	 797.694	    7
  25.0273	 797.713	    7
  25.0276	 797.733	    7
  25.0280	 797.752	    7
  25.0284	 797.772	    7
  25.0288	 797.791	    7
  25.0291	 797.811	    7
  25.0295	 797.831	    7
  25.0299	 797.850	    7
  25.0302	 797.870	    7
  25.0306	 797.889	    7
  25.0310	 797.909	    7
  25.0313	 797.928	    7
  25.0317	 797.948	    7
  25.0321	 797.968	    7
  25.0325	 797.987	    7
  25.0328	 798.007	    7
  25.0332	 798.026	    7
  25.0336	 798.046	    7
  25.0339	 798.065	    7
  25.0343	 798.085	    7
  25.0347	 798.104	    7
  25.0350	 798.124	    7
  25.0354	 798.144	    7
  25.0358	 798.163	    7
  25.0362	 798.183	    7
  25.0365	 798.202	    7
  25.0369	 798.222	    7
  25.0373	 798.241	    7
  25.0376	 798.261	    7
  25.0380	 798.281	    7
  25.0384	 798.300	    7
  25.0387	 798.320	    7
  25.0391	 798.339	    7
  25.0395	 798.359	    7
  25.0399	 798.378	    7
  25.0402	 798.398	    7
  25.0406	 798.418	    7
  25.0410	 798.437	    7
  25.0413	 798.457	    7
  25.0417	 798.476	    7
  25.0421	 798.496	    7
  25.0424	 798.515	    7
  25.0428	 798.535	    7
  25.0432	 798.554	    7
  25.0436	 798.574	    7
  25.0439	 798.594	    7
  25.0443	 798.613	    7
  25.0447	 798.633	    7
  25.0450	 798.652	    7
  25.0454	 798.672	    7
  25.0458	 798.691	    7
  25.0461	 798.711	    7
  25.0465	 798.731	    7
  25.0469	 798.750	    7
  25.0472	 798.770	    7
  25.0476	 798.789	    7
  25.0480	 798.809	    7
  25.0484	 798.828	    7
  25.0487	 798.848	    7
  25.0491	 798.868	    7
  25.0495	 798.887	    7
  25.0498	 798.907	    7
  25.0502	 798.926	    7
  25.0506	 798.946	    7
  25.0509	 798.965	    7
  25.0513	 798.985	    7
  25.0517	 799.005	    7
  25.0521	 799.024	    7
  25.0524	 799.044	    7
  25.0528	 799.063	    7
  25.0532	 799.083	    7
  25.0535	 799.102	    7
  25.0539	 799.122	    7
  25.0543	 799.141	    7
  25.0546	 799.161	    7
  25.0550	 799.181	    7
  25.0554	 799.200	    7
  25.0558	 799.220	    7
  25.0561	 799.239	    7
  25.0565	 799.259	    7
  25.0569	 799.278	    7
  25.0572	 799.298	    7
  25.0576	 799.318	    7
  25.0580	 799.337	    7
  25.0583	 799.357	    7
  25.0587	 799.376	    7
  25.0591	 799.396	    7
  25.0595	 799.415	    7
  25.0598	 799.435	    7
  25.0602	 799.455	    7
  25.0606	 799.474	    7
  25.0609	 799.494	    7
  25.0613	 799.513	    7
  25.0617	 799.533	    7
  25.0620	 799.552	    7
  25.0624	 799.572	    7
  25.0628	 799.591	    7
  25.0632	 799.611	    7
  25.0635	 799.631	    7
  25.0639	 799.650	    7
  25.0643	 799.670	    7
  25.0646	 799.689	    7
  25.0650	 799.709	    7
  25.0654	 799.728	    7
  25.0657	 799.748	    7
  25.0661	 799.768	    7
  25.0665	 799.787	    7
  25.0669	 799.807	    7
  25.0672	 799.826	    7
  25.0676	 799.846	    7
  25.0680	 799.865	    7
  25.0683	 799.885	    7
  25.0687	 799.905	    7
  25.0691	 799.924	    7
  25.0694	 799.944	    6
  25.0698	 799.963	    7
  25.0702	 799.983	    7
  25.0705	 800.002	    7
  25.0709	 800.022	    7
  25.0713	 800.041	    7
  25.0717	 800.061	    7
  25.0720	 800.081	    7
  25.0724	 800.100	    7
  25.0728	 800.120	    7
  25.0731	 800.139	    7
  25.0735	 800.159	    7
  25.0739	 800.178	    6
  25.0742	 800.198	    7
  25.0746	 800.218	    6
  25.0750	 800.237	    7
  25.0754	 800.257	    7
  25.0757	 800.276	    7
  25.0761	 800.296	    6
  25.0765	 800.315	    7
  25.0768	 800.335	    6
  25.0772	 800.355	    7
  25.0776	 800.374	    6
  25.0779	 800.394	    7
  25.0783	 800.413	    7
  25.0787	 800.433	    7
  25.0791	 800.452	    6
  25.0794	 800.472	    7
  25.0798	 800.492	    6
  25.0802	 800.511	    7
  25.0805	 800.531	    6
  25.0809	 800.550	    7
  25.0813	 800.570	    6
  25.0816	 800.589	    7
  25.0820	 800.609	    6
  25.0824	 800.628	    7
  25.0828	 800.648	    6
  25.0831	 800.668	    7
  25.0835	 800.687	    6
  25.0839	 800.707	    7
  25.0842	 800.726	    7
  25.0846	 800.746	    7
  25.0850	 800.765	    7
  25.0853	 800.785	    7
  25.0857	 800.805	    6
  25.0861	 800.824	    7
  25.0865	 800.844	    6
  25.0868	 800.863	    7
  25.0872	 800.883	    6
  25.0876	 800.902	    7
  25.0879	 800.922	    6
  25.0883	 800.942	    7
  25.0887	 800.961	    7
  25.0890	 800.981	    7
  25.0894	 801.000	    7
  25.0898	 801.020	    7
  25.0902	 801.039	    7
  25.0905	 801.059	    7
  25.0909	 801.078	    7
  25.0913	 801.098	    7
  25.0916	 801.118	    7
  25.0920	 801.137	    7
  25.0924	 801.157	    7
  25.0927	 801.176	    7
  25.0931	 801.196	    7
  25.0935	 801.215	    7
  25.0938	 801.235	    7
  25.0942	 801.255	    7
  25.0946	 801.274	    7
  25.0950	 801.294	    7
  25.0953	 801.313	    7
  25.0957	 801.333	    7
  25.0961	 801.352	    7
  25.0964	 801.372	    7
  25.0968	 801.392	    7
  25.0972	 801.411	    7
  25.0975	 801.431	    7
  25.0979	 801.450	    7
  25.0983	 801.470	    7
  25.0987	 801.489	    7
  25.0990	 801.509	    7
  25.0994	 801.529	    7
  25.0998	 801.548	    7
  25.1001	 801.568	    7
  25.1005	 801.587	    7
  25.1009	 801.607	    7
  25.1012	 801.626	    7
  25.1016	 801.646	    7
  25.1020	 801.665	    7
  25.1024	 801.685	    7
  25.1027	 801.705	    7
  25.1031	 801.724	    7
  25.1035	 801.744	    7
  25.1038	 801.763	    7
  25.1042	 801.783	    7
  25.1046	 801.802	    7
  25.1049	 801.822	    7
  25.1053	 801.842	    7
  25.1057	 801.861	    7
  25.1061	 801.881	    7
  25.1064	 801.900	    7
  25.1068	 801.920	    7
  25.1072	 801.939	    7
  25.1075	 801.959	    7
  25.1079	 801.979	    7
  25.1083	 801.998	    8
  25.1086	 802.018	    7
  25.1090	 802.037	    8
  25.1094	 802.057	    7
  25.1098	 802.076	    8
  25.1101	 802.096	    8
  25.1105	 802.115	    8
  25.1109	 802.135	    8
  25.1112	 802.155	    8
  25.1116	 802.174	    8
  25.1120	 802.194	    8
  25.1123	 802.213	    8
  25.1127	 802.233	    8
  25.1131	 802.252	    8
  25.1135	 802.272	    8
  25.1138	 802.292	    8
  25.1142	 802.311	    8
  25.1146	 802.331	    8
  25.1149	 802.350	    8
  25.1153	 802.370	    8
  25.1157	 802.389	    8
  25.1160	 802.409	    8
  25.1164	 802.429	    8
  25.1168	 802.448	    8
  25.1171	 802.468	    9
  25.1175	 802.487	    8
  25.1179	 802.507	    9
  25.1183	 802.526	    8
  25.1186	 802.546	    9
  25.1190	 802.566	    8
  25.1194	 802.585	    9
  25.1197	 802.605	    8
  25.1201	 802.624	    9
  25.1205	 802.644	    9
  25.1208	 802.663	    9
  25.1212	 802.683	    9
  25.1216	 802.702	    9
  25.1220	 802.722	    9
  25.1223	 802.742	    9
  25.1227	 802.761	    9
  25.1231	 802.781	    9
  25.1234	 802.800	    9
  25.1238	 802.820	    9
  25.1242	 802.839	    9
  25.1245	 802.859	    9
  25.1249	 802.879	    9
  25.1253	 802.898	    9
  25.1257	 802.918	    9
  25.1260	 802.937	    9
  25.1264	 802.957	    9
  25.1268	 802.976	    9
  25.1271	 802.996	    9
  25.1275	 803.016	    9
  25.1279	 803.035	    9
  25.1282	 803.055	    9
  25.1286	 803.074	    8
  25.1290	 803.094	    9
  25.1294	 803.113	    9
  25.1297	 803.133	    9
  25.1301	 803.152	    8
  25.1305	 803.172	    9
  25.1308	 803.192	    8
  25.1312	 803.211	    9
  25.1316	 803.231	    8
  25.1319	 803.250	    8
  25.1323	 803.270	    8
  25.1327	 803.289	    8
  25.1331	 803.309	    8
  25.1334	 803.329	    8
  25.1338	 803.348	    8
  25.1342	 803.368	    8
  25.1345	 803.387	    8
  25.1349	 803.407	    8
  25.1353	 803.426	    8
  25.1356	 803.446	    8
  25.1360	 803.466	    8
  25.1364	 803.485	    8
  25.1368	 803.505	    8
  25.1371	 803.524	    8
  25.1375	 803.544	    8
  25.1379	 803.563	    8
  25.1382	 803.583	    8
  25.1386	 803.603	    8
  25.1390	 803.622	    7
  25.1393	 803.642	    8
  25.1397	 803.661	    7
  25.1401	 803.681	    8
  25.1404	 803.700	    7
  25.1408	 803.720	    8
  25.1412	 803.739	    7
  25.1416	 803.759	    8
  25.1419	 803.779	    7
  25.1423	 803.798	    7
  25.1427	 803.818	    7
  25.1430	 803.837	    7
  25.1434	 803.857	    7
  25.1438	 803.876	    7
  25.1441	 803.896	    7
  25.1445	 803.916	    7
  25.1449	 803.935	    7
  25.1453	 803.955	    7
  25.1456	 803.974	    7
  25.1460	 803.994	    7
  25.1464	 804.013	    7
  25.1467	 804.033	    7
  25.1471	 804.053	    7
  25.1475	 804.072	    7
  25.1478	 804.092	    6
  25.1482	 804.111	    7
  25.1486	 804.131	    6
  25.1490	 804.150	    7
  25.1493	 804.170	    6
  25.1497	 804.189	    7
  25.1501	 804.209	    6
  25.1504	 804.229	    6
  25.1508	 804.248	    6
  25.1512	 804.268	    6
  25.1515	 804.287	    6
  25.1519	 804.307	    6
  25.1523	 804.326	    6
  25.1527	 804.346	    6
  25.1530	 804.366	    6
  25.1534	 804.385	    6
  25.1538	 804.405	    6
  25.1541	 804.424	    6
  25.1545	 804.444	    6
  25.1549	 804.463	    6
  25.1552	 804.483	    6
  25.1556	 804.503	    6
  25.1560	 804.522	    6
  25.1564	 804.542	    6
  25.1567	 804.561	    6
  25.1571	 804.581	    6
  25.1575	 804.600	    6
  25.1578	 804.620	    6
  25.1582	 804.639	    6
  25.1586	 804.659	    6
  25.1589	 804.679	    6
  25.1593	 804.698	    6
  25.1597	 804.718	    6
  25.1601	 804.737	    6
  25.1604	 804.757	    6
  25.1608	 804.776	    6
  25.1612	 804.796	    6
  25.1615	 804.816	    6
  25.1619	 804.835	    6
  25.1623	 804.855	    6
  25.1626	 804.874	    6
  25.1630	 804.894	    6
  25.1634	 804.913	    6
  25.1637	 804.933	    6
  25.1641	 804.953	    6
  25.1645	 804.972	    6
  25.1649	 804.992	    6
  25.1652	 805.011	    6
  25.1656	 805.031	    6
  25.1660	 805.050	    6
  25.1663	 805.070	    6
  25.1667	 805.090	    6
  25.1671	 805.109	    6
  25.1674	 805.129	    6
  25.1678	 805.148	    6
  25.1682	 805.168	    6
  25.1686	 805.187	    6
  25.1689	 805.207	    6
  25.1693	 805.226	    6
  25.1697	 805.246	    6
  25.1700	 805.266	    6
  25.1704	 805.285	    6
  25.1708	 805.305	    6
  25.1711	 805.324	    6
  25.1715	 805.344	    6
  25.1719	 805.363	    6
  25.1723	 805.383	    6
  25.1726	 805.403	    6
  25.1730	 805.422	    6
  25.1734	 805.442	    6
  25.1737	 805.461	    6
  25.1741	 805.481	    6
  25.1745	 805.500	    6
  25.1748	 805.520	    6
  25.1752	 805.540	    6
  25.1756	 805.559	    6
  25.1760	 805.579	    6
  25.1763	 805.598	    6
  25.1767	 805.618	    6
  25.1771	 805.637	    6
  25.1774	 805.657	    6
  25.1778	 805.676	    6
  25.1782	 805.696	    6
  25.1785	 805.716	    6
  25.1789	 805.735	    6
  25.1793	 805.755	    6
  25.1797	 805.774	    6
  25.1800	 805.794	    6
  25.1804	 805.813	    6
  25.1808	 805.833	    6
  25.1811	 805.853	    6
  25.1815	 805.872	    6
  25.1819	 805.892	    6
  25.1822	 805.911	    6
  25.1826	 805.931	    6
  25.1830	 805.950	    6
  25.1834	 805.970	    6
  25.1837	 805.990	    6
  25.1841	 806.009	    6
  25.1845	 806.029	    6
  25.1848	 806.048	    6
  25.1852	 806.068	    6
  25.1856	 806.087	    6
  25.1859	 806.107	    6
  25.1863	 806.127	    6
  25.1867	 806.146	    6
  25.1870	 806.166	    6
  25.1874	 806.185	    6
  25.1878	 806.205	    6
  25.1882	 806.224	    6
  25.1885	 806.244	    6
  25.1889	 806.263	    6
  25.1893	 806.283	    6
  25.1896	 806.303	    6
  25.1900	 806.322	    6
  25.1904	 806.342	    6
  25.1907	 806.361	    6
  25.1911	 806.381	    6
  25.1915	 806.400	    6
  25.1919	 806.420	    6
  25.1922	 806.440	    6
  25.1926	 806.459	    6
  25.1930	 806.479	    6
  25.1933	 806.498	    6
  25.1937	 806.518	    6
  25.1941	 806.537	    6
  25.1944	 806.557	    6
  25.1948	 806.577	    6
  25.1952	 806.596	    6
  25.1956	 806.616	    6
  25.1959	 806.635	    6
  25.1963	 806.655	    6
  25.1967	 806.674	    6
  25.1970	 806.694	    6
  25.1974	 806.713	    6
  25.1978	 806.733	    6
  25.1981	 806.753	    6
  25.1985	 806.772	    6
  25.1989	 806.792	    6
  25.1993	 806.811	    6
  25.1996	 806.831	    6
  25.2000	 806.850	    6
  25.2004	 806.870	    6
  25.2007	 806.890	    6
  25.2011	 806.909	    6
  25.2015	 806.929	    6
  25.2018	 806.948	    6
  25.2022	 806.968	    6
  25.2026	 806.987	    6
  25.2030	 807.007	    6
  25.2033	 807.027	    6
  25.2037	 807.046	    6
  25.2041	 807.066	    6
  25.2044	 807.085	    6
  25.2048	 807.105	    6
  25.2052	 807.124	    6
  25.2055	 807.144	    6
  25.2059	 807.164	    6
  25.2063	 807.183	    6
  25.2067	 807.203	    6
  25.2070	 807.222	    6
  25.2074	 807.242	    6
  25.2078	 807.261	    6
  25.2081	 807.281	    6
  25.2085	 807.300	    6
  25.2089	 807.320	    6
  25.2092	 807.340	    6
  25.2096	 807.359	    6
  25.2100	 807.379	    6
  25.2103	 807.398	    6
  25.2107	 807.418	    6
  25.2111	 807.437	    6
  25.2115	 807.457	    6
  25.2118	 807.477	    6
  25.2122	 807.496	    6
  25.2126	 807.516	    6
  25.2129	 807.535	    6
  25.2133	 807.555	    6
  25.2137	 807.574	    6
  25.2140	 807.594	    6
  25.2144	 807.614	    6
  25.2148	 807.633	    6
  25.2152	 807.653	    6
  25.2155	 807.672	    6
  25.2159	 807.692	    6
  25.2163	 807.711	    6
  25.2166	 807.731	    6
  25.2170	 807.750	    6
  25.2174	 807.770	    6
  25.2177	 807.790	    6
  25.2181	 807.809	    6
  25.2185	 807.829	    6
  25.2189	 807.848	    6
  25.2192	 807.868	    6
  25.2196	 807.887	    6
  25.2200	 807.907	    6
  25.2203	 807.927	    6
  25.2207	 807.946	    6
  25.2211	 807.966	    6
  25.2214	 807.985	    6
  25.2218	 808.005	    6
  25.2222	 808.024	    6
  25.2226	 808.044	    6
  25.2229	 808.064	    6
  25.2233	 808.083	    6
  25.2237	 808.103	    6
  25.2240	 808.122	    6
  25.2244	 808.142	    6
  25.2248	 808.161	    6
  25.2251	 808.181	    6
  25.2255	 808.201	    6
  25.2259	 808.220	    6
  25.2263	 808.240	    6
  25.2266	 808.259	    6
  25.2270	 808.279	    6
  25.2274	 808.298	    6
  25.2277	 808.318	    6
  25.2281	 808.337	    6
  25.2285	 808.357	    6
  25.2288	 808.377	    6
  25.2292	 808.396	    6
  25.2296	 808.416	    6
  25.2300	 808.435	    6
  25.2303	 808.455	    6
  25.2307	 808.474	    6
  25.2311	 808.494	    6
  25.2314	 808.514	    6
  25.2318	 808.533	    6
  25.2322	 808.553	    6
  25.2325	 808.572	    6
  25.2329	 808.592	    6
  25.2333	 808.611	    6
  25.2336	 808.631	    6
  25.2340	 808.651	    6
  25.2344	 808.670	    6
  25.2348	 808.690	    6
  25.2351	 808.709	    6
  25.2355	 808.729	    6
  25.2359	 808.748	    6
  25.2362	 808.768	    6
  25.2366	 808.787	    6
  25.2370	 808.807	    6
