d / dilky	  d / nm	signal
  24.2306	 755.568	    5
  24.2310	 755.588	    5
  24.2314	 755.607	    5
  24.2318	 755.627	    5
  24.2321	 755.646	    5
  24.2325	 755.666	    5
  24.2329	 755.685	    5
  24.2332	 755.705	    5
  24.2336	 755.725	    5
  24.2340	 755.744	    5
  24.2343	 755.764	    5
  24.2347	 755.783	    5
  24.2351	 755.803	    5
  24.2355	 755.822	    5
  24.2358	 755.842	    5
  24.2362	 755.862	    5
  24.2366	 755.881	    5
  24.2369	 755.901	    5
  24.2373	 755.920	    5
  24.2377	 755.940	    5
  24.2380	 755.959	    5
  24.2384	 755.979	    5
  24.2388	 755.999	    5
  24.2392	 756.018	    5
  24.2395	 756.038	    5
  24.2399	 756.057	    5
  24.2403	 756.077	    5
  24.2406	 756.096	    5
  24.2410	 756.116	    5
  24.2414	 756.135	    5
  24.2417	 756.155	    5
  24.2421	 756.175	    5
  24.2425	 756.194	    5
  24.2429	 756.214	    5
  24.2432	 756.233	    5
  24.2436	 756.253	    5
  24.2440	 756.272	    5
  24.2443	 756.292	    5
  24.2447	 756.312	    5
  24.2451	 756.331	    5
  24.2454	 756.351	    5
  24.2458	 756.370	    5
  24.2462	 756.390	    5
  24.2465	 756.409	    5
  24.2469	 756.429	    5
  24.2473	 756.449	    5
  24.2477	 756.468	    5
  24.2480	 756.488	    5
  24.2484	 756.507	    5
  24.2488	 756.527	    5
  24.2491	 756.546	    5
  24.2495	 756.566	    5
  24.2499	 756.585	    5
  24.2502	 756.605	    5
  24.2506	 756.625	    5
  24.2510	 756.644	    5
  24.2514	 756.664	    5
  24.2517	 756.683	    5
  24.2521	 756.703	    5
  24.2525	 756.722	    5
  24.2528	 756.742	    5
  24.2532	 756.762	    5
  24.2536	 756.781	    5
  24.2539	 756.801	    5
  24.2543	 756.820	    5
  24.2547	 756.840	    5
  24.2551	 756.859	    4
  24.2554	 756.879	    5
  24.2558	 756.899	    5
  24.2562	 756.918	    5
  24.2565	 756.938	    4
  24.2569	 756.957	    5
  24.2573	 756.977	    5
  24.2576	 756.996	    5
  24.2580	 757.016	    5
  24.2584	 757.036	    5
  24.2588	 757.055	    5
  24.2591	 757.075	    5
  24.2595	 757.094	    4
  24.2599	 757.114	    5
  24.2602	 757.133	    4
  24.2606	 757.153	    5
  24.2610	 757.172	    5
  24.2613	 757.192	    5
  24.2617	 757.212	    4
  24.2621	 757.231	    5
  24.2625	 757.251	    4
  24.2628	 757.270	    5
  24.2632	 757.290	    5
  24.2636	 757.309	    5
  24.2639	 757.329	    5
  24.2643	 757.349	    5
  24.2647	 757.368	    5
  24.2650	 757.388	    5
  24.2654	 757.407	    5
  24.2658	 757.427	    5
  24.2661	 757.446	    5
  24.2665	 757.466	    5
  24.2669	 757.486	    5
  24.2673	 757.505	    5
  24.2676	 757.525	    5
  24.2680	 757.544	    5
  24.2684	 757.564	    5
  24.2687	 757.583	    5
  24.2691	 757.603	    5
  24.2695	 757.622	    5
  24.2698	 757.642	    5
  24.2702	 757.662	    5
  24.2706	 757.681	    5
  24.2710	 757.701	    5
  24.2713	 757.720	    5
  24.2717	 757.740	    5
  24.2721	 757.759	    5
  24.2724	 757.779	    5
  24.2728	 757.799	    5
  24.2732	 757.818	    5
  24.2735	 757.838	    5
  24.2739	 757.857	    5
  24.2743	 757.877	    4
  24.2747	 757.896	    5
  24.2750	 757.916	    5
  24.2754	 757.936	    5
  24.2758	 757.955	    4
  24.2761	 757.975	    5
  24.2765	 757.994	    5
  24.2769	 758.014	    5
  24.2772	 758.033	    5
  24.2776	 758.053	    5
  24.2780	 758.073	    5
  24.2784	 758.092	    5
  24.2787	 758.112	    5
  24.2791	 758.131	    5
  24.2795	 758.151	    5
  24.2798	 758.170	    5
  24.2802	 758.190	    5
  24.2806	 758.209	    5
  24.2809	 758.229	    5
  24.2813	 758.249	    5
  24.2817	 758.268	    5
  24.2821	 758.288	    5
  24.2824	 758.307	    5
  24.2828	 758.327	    5
  24.2832	 758.346	    5
  24.2835	 758.366	    5
  24.2839	 758.386	    5
  24.2843	 758.405	    5
  24.2846	 758.425	    4
  24.2850	 758.444	    5
  24.2854	 758.464	    5
  24.2858	 758.483	    5
  24.2861	 758.503	    4
  24.2865	 758.523	    5
  24.2869	 758.542	    5
  24.2872	 758.562	    5
  24.2876	 758.581	    5
  24.2880	 758.601	    5
  24.2883	 758.620	    5
  24.2887	 758.640	    5
  24.2891	 758.659	    5
  24.2894	 758.679	    5
  24.2898	 758.699	    4
  24.2902	 758.718	    5
  24.2906	 758.738	    5
  24.2909	 758.757	    5
  24.2913	 758.777	    4
  24.2917	 758.796	    5
  24.2920	 758.816	    5
  24.2924	 758.836	    5
  24.2928	 758.855	    4
  24.2931	 758.875	    5
  24.2935	 758.894	    5
  24.2939	 758.914	    5
  24.2943	 758.933	    5
  24.2946	 758.953	    5
  24.2950	 758.973	    5
  24.2954	 758.992	    5
  24.2957	 759.012	    5
  24.2961	 759.031	    5
  24.2965	 759.051	    5
  24.2968	 759.070	    5
  24.2972	 759.090	    5
  24.2976	 759.110	    5
  24.2980	 759.129	    5
  24.2983	 759.149	    5
  24.2987	 759.168	    4
  24.2991	 759.188	    5
  24.2994	 759.207	    5
  24.2998	 759.227	    5
  24.3002	 759.246	    4
  24.3005	 759.266	    5
  24.3009	 759.286	    4
  24.3013	 759.305	    5
  24.3017	 759.325	    5
  24.3020	 759.344	    5
  24.3024	 759.364	    4
  24.3028	 759.383	    5
  24.3031	 759.403	    4
  24.3035	 759.423	    5
  24.3039	 759.442	    5
  24.3042	 759.462	    5
  24.3046	 759.481	    5
  24.3050	 759.501	    5
  24.3054	 759.520	    5
  24.3057	 759.540	    5
  24.3061	 759.560	    5
  24.3065	 759.579	    5
  24.3068	 759.599	    4
  24.3072	 759.618	    5
  24.3076	 759.638	    4
  24.3079	 759.657	    5
  24.3083	 759.677	    5
  24.3087	 759.696	    5
  24.3091	 759.716	    4
  24.3094	 759.736	    5
  24.3098	 759.755	    5
  24.3102	 759.775	    5
  24.3105	 759.794	    5
  24.3109	 759.814	    5
  24.3113	 759.833	    5
  24.3116	 759.853	    5
  24.3120	 759.873	    5
  24.3124	 759.892	    5
  24.3127	 759.912	    5
  24.3131	 759.931	    5
  24.3135	 759.951	    5
  24.3139	 759.970	    5
  24.3142	 759.990	    5
  24.3146	 760.010	    5
  24.3150	 760.029	    5
  24.3153	 760.049	    5
  24.3157	 760.068	    5
  24.3161	 760.088	    5
  24.3164	 760.107	    5
  24.3168	 760.127	    5
  24.3172	 760.146	    5
  24.3176	 760.166	    5
  24.3179	 760.186	    5
  24.3183	 760.205	    5
  24.3187	 760.225	    5
  24.3190	 760.244	    5
  24.3194	 760.264	    5
  24.3198	 760.283	    5
  24.3201	 760.303	    5
  24.3205	 760.323	    5
  24.3209	 760.342	    5
  24.3213	 760.362	    5
  24.3216	 760.381	    5
  24.3220	 760.401	    5
  24.3224	 760.420	    5
  24.3227	 760.440	    5
  24.3231	 760.460	    5
  24.3235	 760.479	    5
  24.3238	 760.499	    5
  24.3242	 760.518	    5
  24.3246	 760.538	    5
  24.3250	 760.557	    5
  24.3253	 760.577	    5
  24.3257	 760.597	    5
  24.3261	 760.616	    5
  24.3264	 760.636	    5
  24.3268	 760.655	    5
  24.3272	 760.675	    5
  24.3275	 760.694	    5
  24.3279	 760.714	    5
  24.3283	 760.733	    5
  24.3287	 760.753	    5
  24.3290	 760.773	    5
  24.3294	 760.792	    5
  24.3298	 760.812	    5
  24.3301	 760.831	    5
  24.3305	 760.851	    5
  24.3309	 760.870	    5
  24.3312	 760.890	    5
  24.3316	 760.910	    5
  24.3320	 760.929	    5
  24.3324	 760.949	    5
  24.3327	 760.968	    5
  24.3331	 760.988	    5
  24.3335	 761.007	    5
  24.3338	 761.027	    5
  24.3342	 761.047	    4
  24.3346	 761.066	    5
  24.3349	 761.086	    4
  24.3353	 761.105	    5
  24.3357	 761.125	    4
  24.3360	 761.144	    5
  24.3364	 761.164	    5
  24.3368	 761.183	    5
  24.3372	 761.203	    4
  24.3375	 761.223	    5
  24.3379	 761.242	    4
  24.3383	 761.262	    5
  24.3386	 761.281	    5
  24.3390	 761.301	    5
  24.3394	 761.320	    5
  24.3397	 761.340	    5
  24.3401	 761.360	    5
  24.3405	 761.379	    5
  24.3409	 761.399	    5
  24.3412	 761.418	    5
  24.3416	 761.438	    5
  24.3420	 761.457	    5
  24.3423	 761.477	    4
  24.3427	 761.497	    5
  24.3431	 761.516	    4
  24.3434	 761.536	    5
  24.3438	 761.555	    5
  24.3442	 761.575	    5
  24.3446	 761.594	    5
  24.3449	 761.614	    5
  24.3453	 761.634	    5
  24.3457	 761.653	    5
  24.3460	 761.673	    5
  24.3464	 761.692	    5
  24.3468	 761.712	    5
  24.3471	 761.731	    5
  24.3475	 761.751	    5
  24.3479	 761.770	    5
  24.3483	 761.790	    5
  24.3486	 761.810	    5
  24.3490	 761.829	    5
  24.3494	 761.849	    5
  24.3497	 761.868	    5
  24.3501	 761.888	    5
  24.3505	 761.907	    5
  24.3508	 761.927	    5
  24.3512	 761.947	    5
  24.3516	 761.966	    5
  24.3520	 761.986	    4
  24.3523	 762.005	    5
  24.3527	 762.025	    5
  24.3531	 762.044	    5
  24.3534	 762.064	    5
  24.3538	 762.084	    5
  24.3542	 762.103	    5
  24.3545	 762.123	    5
  24.3549	 762.142	    5
  24.3553	 762.162	    5
  24.3557	 762.181	    5
  24.3560	 762.201	    5
  24.3564	 762.220	    5
  24.3568	 762.240	    5
  24.3571	 762.260	    5
  24.3575	 762.279	    5
  24.3579	 762.299	    5
  24.3582	 762.318	    5
  24.3586	 762.338	    5
  24.3590	 762.357	    5
  24.3593	 762.377	    5
  24.3597	 762.397	    5
  24.3601	 762.416	    4
  24.3605	 762.436	    5
  24.3608	 762.455	    5
  24.3612	 762.475	    5
  24.3616	 762.494	    5
  24.3619	 762.514	    5
  24.3623	 762.534	    5
  24.3627	 762.553	    5
  24.3630	 762.573	    4
  24.3634	 762.592	    5
  24.3638	 762.612	    4
  24.3642	 762.631	    5
  24.3645	 762.651	    4
  24.3649	 762.671	    5
  24.3653	 762.690	    5
  24.3656	 762.710	    5
  24.3660	 762.729	    5
  24.3664	 762.749	    5
  24.3667	 762.768	    5
  24.3671	 762.788	    5
  24.3675	 762.807	    4
  24.3679	 762.827	    5
  24.3682	 762.847	    4
