d / dilky	  d / nm	signal
  17.9382	 422.673	   10
  17.9386	 422.692	   10
  17.9389	 422.712	   10
  17.9393	 422.731	   10
  17.9397	 422.751	   10
  17.9401	 422.771	   10
  17.9404	 422.790	   10
  17.9408	 422.810	   10
  17.9412	 422.829	   10
  17.9415	 422.849	   10
  17.9419	 422.868	   10
  17.9423	 422.888	   10
  17.9426	 422.908	   10
  17.9430	 422.927	   10
  17.9434	 422.947	   10
  17.9438	 422.966	   10
  17.9441	 422.986	   10
  17.9445	 423.005	   10
  17.9449	 423.025	   10
  17.9452	 423.045	   10
  17.9456	 423.064	   10
  17.9460	 423.084	   10
  17.9463	 423.103	   10
  17.9467	 423.123	   10
  17.9471	 423.142	   10
  17.9475	 423.162	   10
  17.9478	 423.181	   10
  17.9482	 423.201	   10
  17.9486	 423.221	   10
  17.9489	 423.240	   10
  17.9493	 423.260	   10
  17.9497	 423.279	   10
  17.9500	 423.299	   10
  17.9504	 423.318	   10
  17.9508	 423.338	   10
  17.9511	 423.358	   10
  17.9515	 423.377	   10
  17.9519	 423.397	   10
  17.9523	 423.416	   10
  17.9526	 423.436	   10
  17.9530	 423.455	   10
  17.9534	 423.475	   10
  17.9537	 423.495	   10
  17.9541	 423.514	   10
  17.9545	 423.534	   10
  17.9548	 423.553	   10
  17.9552	 423.573	   10
  17.9556	 423.592	   10
  17.9560	 423.612	   10
  17.9563	 423.631	   10
  17.9567	 423.651	   10
  17.9571	 423.671	   10
  17.9574	 423.690	   10
  17.9578	 423.710	   10
  17.9582	 423.729	   10
  17.9585	 423.749	   10
  17.9589	 423.768	   10
  17.9593	 423.788	   10
  17.9597	 423.808	   10
  17.9600	 423.827	   10
  17.9604	 423.847	   10
  17.9608	 423.866	   10
  17.9611	 423.886	   10
  17.9615	 423.905	   10
  17.9619	 423.925	   10
  17.9622	 423.945	   10
  17.9626	 423.964	   10
  17.9630	 423.984	   10
  17.9634	 424.003	   10
  17.9637	 424.023	   10
  17.9641	 424.042	   10
  17.9645	 424.062	   10
  17.9648	 424.081	   10
  17.9652	 424.101	   10
  17.9656	 424.121	   10
  17.9659	 424.140	   10
  17.9663	 424.160	   10
  17.9667	 424.179	   10
  17.9671	 424.199	   10
  17.9674	 424.218	   10
  17.9678	 424.238	   10
  17.9682	 424.258	   10
  17.9685	 424.277	   10
  17.9689	 424.297	   10
  17.9693	 424.316	   10
  17.9696	 424.336	   10
  17.9700	 424.355	   10
  17.9704	 424.375	   10
  17.9707	 424.395	   10
  17.9711	 424.414	   10
  17.9715	 424.434	   10
  17.9719	 424.453	   10
  17.9722	 424.473	   10
  17.9726	 424.492	   10
  17.9730	 424.512	   10
  17.9733	 424.532	   10
  17.9737	 424.551	   10
  17.9741	 424.571	   10
  17.9744	 424.590	   10
  17.9748	 424.610	   10
  17.9752	 424.629	   10
  17.9756	 424.649	   10
  17.9759	 424.668	   10
  17.9763	 424.688	   10
  17.9767	 424.708	   10
  17.9770	 424.727	   10
  17.9774	 424.747	   10
  17.9778	 424.766	   10
  17.9781	 424.786	   10
  17.9785	 424.805	   10
  17.9789	 424.825	   10
  17.9793	 424.845	   10
  17.9796	 424.864	   10
  17.9800	 424.884	   10
  17.9804	 424.903	   10
  17.9807	 424.923	   10
  17.9811	 424.942	   10
  17.9815	 424.962	   10
  17.9818	 424.982	   10
  17.9822	 425.001	   10
  17.9826	 425.021	   10
  17.9830	 425.040	   10
  17.9833	 425.060	   10
  17.9837	 425.079	   10
  17.9841	 425.099	   10
  17.9844	 425.118	   10
  17.9848	 425.138	   10
  17.9852	 425.158	   10
  17.9855	 425.177	   10
  17.9859	 425.197	   10
  17.9863	 425.216	   10
  17.9867	 425.236	   10
  17.9870	 425.255	   10
  17.9874	 425.275	   10
  17.9878	 425.295	   10
  17.9881	 425.314	   10
  17.9885	 425.334	   10
  17.9889	 425.353	   10
  17.9892	 425.373	   10
  17.9896	 425.392	   10
  17.9900	 425.412	   10
  17.9904	 425.432	   10
  17.9907	 425.451	   10
  17.9911	 425.471	   10
  17.9915	 425.490	   10
  17.9918	 425.510	   10
  17.9922	 425.529	   10
  17.9926	 425.549	   10
  17.9929	 425.569	   10
  17.9933	 425.588	   10
  17.9937	 425.608	   10
  17.9940	 425.627	   10
  17.9944	 425.647	   10
  17.9948	 425.666	   10
  17.9952	 425.686	   10
  17.9955	 425.705	   10
  17.9959	 425.725	   10
  17.9963	 425.745	   10
  17.9966	 425.764	   10
  17.9970	 425.784	   10
  17.9974	 425.803	   10
  17.9977	 425.823	   10
  17.9981	 425.842	   10
  17.9985	 425.862	   10
  17.9989	 425.882	   10
  17.9992	 425.901	   10
  17.9996	 425.921	   10
  18.0000	 425.940	   10
  18.0003	 425.960	   10
  18.0007	 425.979	   10
  18.0011	 425.999	   10
  18.0014	 426.019	   10
  18.0018	 426.038	   10
  18.0022	 426.058	   10
  18.0026	 426.077	   10
  18.0029	 426.097	   10
  18.0033	 426.116	   10
  18.0037	 426.136	   10
  18.0040	 426.155	   10
  18.0044	 426.175	   10
  18.0048	 426.195	   10
  18.0051	 426.214	   10
  18.0055	 426.234	   10
  18.0059	 426.253	   10
  18.0063	 426.273	   10
  18.0066	 426.292	   10
  18.0070	 426.312	   10
  18.0074	 426.332	   10
  18.0077	 426.351	   10
  18.0081	 426.371	   10
  18.0085	 426.390	   10
  18.0088	 426.410	   10
  18.0092	 426.429	   10
  18.0096	 426.449	   10
  18.0100	 426.469	   10
  18.0103	 426.488	   10
  18.0107	 426.508	   10
  18.0111	 426.527	   11
  18.0114	 426.547	   10
  18.0118	 426.566	   10
  18.0122	 426.586	   10
  18.0125	 426.606	   10
  18.0129	 426.625	   10
  18.0133	 426.645	   10
  18.0137	 426.664	   10
  18.0140	 426.684	   11
  18.0144	 426.703	   10
  18.0148	 426.723	   11
  18.0151	 426.742	   10
  18.0155	 426.762	   11
  18.0159	 426.782	   10
  18.0162	 426.801	   10
  18.0166	 426.821	   10
  18.0170	 426.840	   10
  18.0173	 426.860	   10
  18.0177	 426.879	   11
  18.0181	 426.899	   10
  18.0185	 426.919	   10
  18.0188	 426.938	   10
  18.0192	 426.958	   11
  18.0196	 426.977	   10
  18.0199	 426.997	   10
  18.0203	 427.016	   10
  18.0207	 427.036	   10
  18.0210	 427.056	   10
  18.0214	 427.075	   10
  18.0218	 427.095	   10
  18.0222	 427.114	   11
  18.0225	 427.134	   10
  18.0229	 427.153	   11
  18.0233	 427.173	   10
  18.0236	 427.192	   10
  18.0240	 427.212	   10
  18.0244	 427.232	   11
  18.0247	 427.251	   10
  18.0251	 427.271	   11
  18.0255	 427.290	   10
  18.0259	 427.310	   11
  18.0262	 427.329	   10
  18.0266	 427.349	   11
  18.0270	 427.369	   10
  18.0273	 427.388	   11
  18.0277	 427.408	   10
  18.0281	 427.427	   11
  18.0284	 427.447	   10
  18.0288	 427.466	   10
  18.0292	 427.486	   10
  18.0296	 427.506	   11
  18.0299	 427.525	   10
  18.0303	 427.545	   11
  18.0307	 427.564	   10
  18.0310	 427.584	   11
  18.0314	 427.603	   10
  18.0318	 427.623	   11
  18.0321	 427.643	   10
  18.0325	 427.662	   11
  18.0329	 427.682	   10
  18.0333	 427.701	   11
  18.0336	 427.721	   10
  18.0340	 427.740	   11
  18.0344	 427.760	   10
  18.0347	 427.779	   11
  18.0351	 427.799	   10
  18.0355	 427.819	   11
  18.0358	 427.838	   11
  18.0362	 427.858	   11
  18.0366	 427.877	   10
  18.0370	 427.897	   11
  18.0373	 427.916	   10
  18.0377	 427.936	   11
  18.0381	 427.956	   10
  18.0384	 427.975	   11
  18.0388	 427.995	   10
  18.0392	 428.014	   11
  18.0395	 428.034	   10
  18.0399	 428.053	   11
  18.0403	 428.073	   10
  18.0406	 428.093	   11
  18.0410	 428.112	   10
  18.0414	 428.132	   11
  18.0418	 428.151	   11
  18.0421	 428.171	   11
  18.0425	 428.190	   11
  18.0429	 428.210	   11
  18.0432	 428.229	   11
  18.0436	 428.249	   11
  18.0440	 428.269	   11
  18.0443	 428.288	   11
  18.0447	 428.308	   11
  18.0451	 428.327	   11
  18.0455	 428.347	   11
  18.0458	 428.366	   11
  18.0462	 428.386	   11
  18.0466	 428.406	   11
  18.0469	 428.425	   11
  18.0473	 428.445	   11
  18.0477	 428.464	   11
  18.0480	 428.484	   11
  18.0484	 428.503	   11
  18.0488	 428.523	   11
  18.0492	 428.543	   11
  18.0495	 428.562	   11
  18.0499	 428.582	   11
  18.0503	 428.601	   11
  18.0506	 428.621	   11
  18.0510	 428.640	   11
  18.0514	 428.660	   11
  18.0517	 428.680	   11
  18.0521	 428.699	   11
  18.0525	 428.719	   11
  18.0529	 428.738	   11
  18.0532	 428.758	   11
  18.0536	 428.777	   11
  18.0540	 428.797	   11
  18.0543	 428.816	   11
  18.0547	 428.836	   11
  18.0551	 428.856	   11
  18.0554	 428.875	   11
  18.0558	 428.895	   11
  18.0562	 428.914	   11
  18.0566	 428.934	   11
  18.0569	 428.953	   11
  18.0573	 428.973	   11
  18.0577	 428.993	   11
  18.0580	 429.012	   11
  18.0584	 429.032	   11
  18.0588	 429.051	   11
  18.0591	 429.071	   11
  18.0595	 429.090	   11
  18.0599	 429.110	   11
  18.0603	 429.130	   11
  18.0606	 429.149	   11
  18.0610	 429.169	   11
  18.0614	 429.188	   11
  18.0617	 429.208	   11
  18.0621	 429.227	   11
  18.0625	 429.247	   11
  18.0628	 429.266	   11
  18.0632	 429.286	   11
  18.0636	 429.306	   12
  18.0639	 429.325	   11
  18.0643	 429.345	   11
  18.0647	 429.364	   11
  18.0651	 429.384	   11
  18.0654	 429.403	   11
  18.0658	 429.423	   12
  18.0662	 429.443	   11
  18.0665	 429.462	   12
  18.0669	 429.482	   11
  18.0673	 429.501	   12
  18.0676	 429.521	   11
  18.0680	 429.540	   12
  18.0684	 429.560	   11
  18.0688	 429.580	   12
  18.0691	 429.599	   11
  18.0695	 429.619	   11
  18.0699	 429.638	   11
  18.0702	 429.658	   12
  18.0706	 429.677	   11
  18.0710	 429.697	   12
  18.0713	 429.716	   12
  18.0717	 429.736	   12
  18.0721	 429.756	   12
  18.0725	 429.775	   12
  18.0728	 429.795	   12
  18.0732	 429.814	   12
  18.0736	 429.834	   12
  18.0739	 429.853	   12
  18.0743	 429.873	   12
  18.0747	 429.893	   12
  18.0750	 429.912	   12
  18.0754	 429.932	   12
  18.0758	 429.951	   12
  18.0762	 429.971	   12
  18.0765	 429.990	   12
  18.0769	 430.010	   12
  18.0773	 430.030	   12
  18.0776	 430.049	   12
  18.0780	 430.069	   12
  18.0784	 430.088	   12
  18.0787	 430.108	   12
  18.0791	 430.127	   12
  18.0795	 430.147	   12
  18.0799	 430.167	   12
  18.0802	 430.186	   12
  18.0806	 430.206	   12
  18.0810	 430.225	   12
  18.0813	 430.245	   12
  18.0817	 430.264	   12
  18.0821	 430.284	   12
  18.0824	 430.303	   12
  18.0828	 430.323	   12
  18.0832	 430.343	   12
  18.0836	 430.362	   13
  18.0839	 430.382	   12
  18.0843	 430.401	   13
  18.0847	 430.421	   13
  18.0850	 430.440	   13
  18.0854	 430.460	   13
  18.0858	 430.480	   13
  18.0861	 430.499	   13
  18.0865	 430.519	   13
  18.0869	 430.538	   13
  18.0872	 430.558	   13
  18.0876	 430.577	   13
  18.0880	 430.597	   13
  18.0884	 430.617	   13
  18.0887	 430.636	   13
  18.0891	 430.656	   13
  18.0895	 430.675	   13
  18.0898	 430.695	   13
  18.0902	 430.714	   13
  18.0906	 430.734	   13
  18.0909	 430.753	   13
  18.0913	 430.773	   13
  18.0917	 430.793	   14
  18.0921	 430.812	   13
  18.0924	 430.832	   14
  18.0928	 430.851	   14
  18.0932	 430.871	   14
  18.0935	 430.890	   14
  18.0939	 430.910	   14
  18.0943	 430.930	   14
  18.0946	 430.949	   14
  18.0950	 430.969	   14
  18.0954	 430.988	   14
  18.0958	 431.008	   14
  18.0961	 431.027	   14
  18.0965	 431.047	   14
  18.0969	 431.067	   14
  18.0972	 431.086	   14
  18.0976	 431.106	   14
  18.0980	 431.125	   14
  18.0983	 431.145	   14
  18.0987	 431.164	   14
  18.0991	 431.184	   14
  18.0995	 431.204	   14
  18.0998	 431.223	   14
  18.1002	 431.243	   14
  18.1006	 431.262	   14
  18.1009	 431.282	   14
  18.1013	 431.301	   14
  18.1017	 431.321	   14
  18.1020	 431.340	   14
  18.1024	 431.360	   14
  18.1028	 431.380	   14
  18.1032	 431.399	   14
  18.1035	 431.419	   14
  18.1039	 431.438	   14
  18.1043	 431.458	   14
  18.1046	 431.477	   14
  18.1050	 431.497	   14
  18.1054	 431.517	   14
  18.1057	 431.536	   14
  18.1061	 431.556	   14
  18.1065	 431.575	   15
  18.1069	 431.595	   14
  18.1072	 431.614	   15
  18.1076	 431.634	   14
  18.1080	 431.654	   15
  18.1083	 431.673	   14
  18.1087	 431.693	   15
  18.1091	 431.712	   15
  18.1094	 431.732	   15
  18.1098	 431.751	   15
  18.1102	 431.771	   15
  18.1105	 431.790	   15
  18.1109	 431.810	   15
  18.1113	 431.830	   15
  18.1117	 431.849	   15
  18.1120	 431.869	   15
  18.1124	 431.888	   15
  18.1128	 431.908	   15
  18.1131	 431.927	   15
  18.1135	 431.947	   15
  18.1139	 431.967	   16
  18.1142	 431.986	   15
  18.1146	 432.006	   16
  18.1150	 432.025	   15
  18.1154	 432.045	   16
  18.1157	 432.064	   15
  18.1161	 432.084	   16
  18.1165	 432.104	   16
  18.1168	 432.123	   16
  18.1172	 432.143	   16
  18.1176	 432.162	   16
  18.1179	 432.182	   16
  18.1183	 432.201	   16
  18.1187	 432.221	   15
  18.1191	 432.241	   15
  18.1194	 432.260	   15
  18.1198	 432.280	   15
  18.1202	 432.299	   14
  18.1205	 432.319	   14
  18.1209	 432.338	   14
  18.1213	 432.358	   14
  18.1216	 432.377	   14
  18.1220	 432.397	   14
  18.1224	 432.417	   14
  18.1228	 432.436	   14
  18.1231	 432.456	   14
  18.1235	 432.475	   14
  18.1239	 432.495	   14
  18.1242	 432.514	   14
  18.1246	 432.534	   14
  18.1250	 432.554	   14
  18.1253	 432.573	   14
  18.1257	 432.593	   14
  18.1261	 432.612	   14
  18.1265	 432.632	   14
  18.1268	 432.651	   14
  18.1272	 432.671	   14
  18.1276	 432.691	   14
  18.1279	 432.710	   14
  18.1283	 432.730	   14
  18.1287	 432.749	   14
  18.1290	 432.769	   14
  18.1294	 432.788	   14
  18.1298	 432.808	   14
  18.1302	 432.827	   14
  18.1305	 432.847	   14
  18.1309	 432.867	   14
  18.1313	 432.886	   14
  18.1316	 432.906	   14
  18.1320	 432.925	   14
  18.1324	 432.945	   14
  18.1327	 432.964	   14
  18.1331	 432.984	   14
  18.1335	 433.004	   14
  18.1338	 433.023	   14
  18.1342	 433.043	   14
  18.1346	 433.062	   14
  18.1350	 433.082	   14
  18.1353	 433.101	   14
  18.1357	 433.121	   14
  18.1361	 433.141	   14
  18.1364	 433.160	   14
  18.1368	 433.180	   14
  18.1372	 433.199	   14
  18.1375	 433.219	   14
  18.1379	 433.238	   14
  18.1383	 433.258	   14
  18.1387	 433.278	   14
  18.1390	 433.297	   15
  18.1394	 433.317	   15
  18.1398	 433.336	   15
  18.1401	 433.356	   15
  18.1405	 433.375	   15
  18.1409	 433.395	   15
  18.1412	 433.414	   15
  18.1416	 433.434	   15
  18.1420	 433.454	   15
  18.1424	 433.473	   15
  18.1427	 433.493	   15
  18.1431	 433.512	   15
  18.1435	 433.532	   15
  18.1438	 433.551	   15
  18.1442	 433.571	   15
  18.1446	 433.591	   15
  18.1449	 433.610	   15
  18.1453	 433.630	   15
  18.1457	 433.649	   16
  18.1461	 433.669	   15
  18.1464	 433.688	   16
  18.1468	 433.708	   16
  18.1472	 433.728	   16
  18.1475	 433.747	   16
  18.1479	 433.767	   16
  18.1483	 433.786	   16
  18.1486	 433.806	   16
  18.1490	 433.825	   16
  18.1494	 433.845	   17
  18.1498	 433.864	   16
  18.1501	 433.884	   17
  18.1505	 433.904	   17
  18.1509	 433.923	   17
  18.1512	 433.943	   17
  18.1516	 433.962	   18
  18.1520	 433.982	   18
  18.1523	 434.001	   18
  18.1527	 434.021	   18
  18.1531	 434.041	   18
  18.1535	 434.060	   18
  18.1538	 434.080	   19
  18.1542	 434.099	   19
  18.1546	 434.119	   19
  18.1549	 434.138	   20
  18.1553	 434.158	   20
  18.1557	 434.178	   20
  18.1560	 434.197	   21
  18.1564	 434.217	   22
  18.1568	 434.236	   23
  18.1571	 434.256	   23
  18.1575	 434.275	   24
  18.1579	 434.295	   25
  18.1583	 434.314	   26
  18.1586	 434.334	   28
  18.1590	 434.354	   30
  18.1594	 434.373	   32
  18.1597	 434.393	   34
  18.1601	 434.412	   37
  18.1605	 434.432	   40
  18.1608	 434.451	   43
  18.1612	 434.471	   47
  18.1616	 434.491	   52
  18.1620	 434.510	   58
  18.1623	 434.530	   64
  18.1627	 434.549	   69
  18.1631	 434.569	   75
  18.1634	 434.588	   81
  18.1638	 434.608	   86
  18.1642	 434.628	   90
  18.1645	 434.647	   93
  18.1649	 434.667	   95
  18.1653	 434.686	   95
  18.1657	 434.706	   94
  18.1660	 434.725	   92
  18.1664	 434.745	   89
  18.1668	 434.765	   85
  18.1671	 434.784	   80
  18.1675	 434.804	   76
  18.1679	 434.823	   72
  18.1682	 434.843	   68
  18.1686	 434.862	   64
  18.1690	 434.882	   61
  18.1694	 434.901	   59
  18.1697	 434.921	   57
  18.1701	 434.941	   55
  18.1705	 434.960	   54
  18.1708	 434.980	   53
  18.1712	 434.999	   53
  18.1716	 435.019	   53
  18.1719	 435.038	   54
  18.1723	 435.058	   55
  18.1727	 435.078	   56
  18.1731	 435.097	   58
  18.1734	 435.117	   60
  18.1738	 435.136	   63
  18.1742	 435.156	   66
  18.1745	 435.175	   69
  18.1749	 435.195	   74
  18.1753	 435.215	   80
  18.1756	 435.234	   86
  18.1760	 435.254	   94
  18.1764	 435.273	  103
  18.1768	 435.293	  113
  18.1771	 435.312	  125
  18.1775	 435.332	  138
  18.1779	 435.351	  152
  18.1782	 435.371	  166
  18.1786	 435.391	  182
  18.1790	 435.410	  195
  18.1793	 435.430	  207
  18.1797	 435.449	  216
  18.1801	 435.469	  223
  18.1804	 435.488	  225
  18.1808	 435.508	  224
  18.1812	 435.528	  219
  18.1816	 435.547	  212
  18.1819	 435.567	  201
  18.1823	 435.586	  189
  18.1827	 435.606	  175
  18.1830	 435.625	  162
  18.1834	 435.645	  148
  18.1838	 435.665	  136
  18.1841	 435.684	  124
  18.1845	 435.704	  114
  18.1849	 435.723	  106
  18.1853	 435.743	   98
  18.1856	 435.762	   92
  18.1860	 435.782	   86
  18.1864	 435.802	   81
  18.1867	 435.821	   78
  18.1871	 435.841	   74
  18.1875	 435.860	   71
  18.1878	 435.880	   69
  18.1882	 435.899	   68
  18.1886	 435.919	   66
  18.1890	 435.938	   66
  18.1893	 435.958	   65
  18.1897	 435.978	   66
  18.1901	 435.997	   66
  18.1904	 436.017	   66
  18.1908	 436.036	   68
  18.1912	 436.056	   70
  18.1915	 436.075	   72
  18.1919	 436.095	   75
  18.1923	 436.115	   79
  18.1927	 436.134	   84
  18.1930	 436.154	   90
  18.1934	 436.173	   98
  18.1938	 436.193	  108
  18.1941	 436.212	  122
  18.1945	 436.232	  139
  18.1949	 436.252	  161
  18.1952	 436.271	  190
  18.1956	 436.291	  234
  18.1960	 436.310	  255
  18.1964	 436.330	  255
  18.1967	 436.349	  255
  18.1971	 436.369	  255
  18.1975	 436.388	  255
  18.1978	 436.408	  255
  18.1982	 436.428	  255
  18.1986	 436.447	  255
  18.1989	 436.467	  255
  18.1993	 436.486	  255
  18.1997	 436.506	  255
  18.2001	 436.525	  255
  18.2004	 436.545	  255
  18.2008	 436.565	  255
  18.2012	 436.584	  255
  18.2015	 436.604	  255
  18.2019	 436.623	  255
  18.2023	 436.643	  255
  18.2026	 436.662	  255
  18.2030	 436.682	  255
  18.2034	 436.702	  255
  18.2037	 436.721	  255
  18.2041	 436.741	  255
  18.2045	 436.760	  255
  18.2049	 436.780	  255
  18.2052	 436.799	  255
  18.2056	 436.819	  255
  18.2060	 436.839	  255
  18.2063	 436.858	  255
  18.2067	 436.878	  255
  18.2071	 436.897	  255
  18.2074	 436.917	  255
  18.2078	 436.936	  255
  18.2082	 436.956	  255
  18.2086	 436.975	  255
  18.2089	 436.995	  255
  18.2093	 437.015	  255
  18.2097	 437.034	  255
  18.2100	 437.054	  255
  18.2104	 437.073	  255
  18.2108	 437.093	  255
  18.2111	 437.112	  255
  18.2115	 437.132	  244
  18.2119	 437.152	  235
  18.2123	 437.171	  223
  18.2126	 437.191	  215
  18.2130	 437.210	  206
  18.2134	 437.230	  199
  18.2137	 437.249	  191
  18.2141	 437.269	  185
  18.2145	 437.289	  179
  18.2148	 437.308	  174
  18.2152	 437.328	  168
  18.2156	 437.347	  164
  18.2160	 437.367	  159
  18.2163	 437.386	  156
  18.2167	 437.406	  151
  18.2171	 437.425	  148
  18.2174	 437.445	  144
  18.2178	 437.465	  142
  18.2182	 437.484	  138
  18.2185	 437.504	  136
  18.2189	 437.523	  133
  18.2193	 437.543	  131
  18.2197	 437.562	  129
  18.2200	 437.582	  127
  18.2204	 437.602	  125
  18.2208	 437.621	  123
  18.2211	 437.641	  121
  18.2215	 437.660	  120
  18.2219	 437.680	  118
  18.2222	 437.699	  117
  18.2226	 437.719	  116
  18.2230	 437.739	  114
  18.2233	 437.758	  113
  18.2237	 437.778	  112
  18.2241	 437.797	  111
  18.2245	 437.817	  110
  18.2248	 437.836	  108
  18.2252	 437.856	  107
  18.2256	 437.876	  106
  18.2259	 437.895	  105
  18.2263	 437.915	  105
  18.2267	 437.934	  104
  18.2270	 437.954	  103
  18.2274	 437.973	  102
  18.2278	 437.993	  101
  18.2282	 438.012	  100
  18.2285	 438.032	   99
  18.2289	 438.052	   98
  18.2293	 438.071	   98
  18.2296	 438.091	   97
  18.2300	 438.110	   96
  18.2304	 438.130	   95
  18.2307	 438.149	   94
  18.2311	 438.169	   93
  18.2315	 438.189	   91
  18.2319	 438.208	   90
  18.2322	 438.228	   89
  18.2326	 438.247	   88
  18.2330	 438.267	   86
  18.2333	 438.286	   85
  18.2337	 438.306	   84
  18.2341	 438.326	   82
  18.2344	 438.345	   80
  18.2348	 438.365	   78
  18.2352	 438.384	   76
  18.2356	 438.404	   75
  18.2359	 438.423	   73
  18.2363	 438.443	   71
  18.2367	 438.462	   69
  18.2370	 438.482	   67
  18.2374	 438.502	   65
  18.2378	 438.521	   63
  18.2381	 438.541	   61
  18.2385	 438.560	   59
  18.2389	 438.580	   57
  18.2393	 438.599	   55
  18.2396	 438.619	   53
  18.2400	 438.639	   52
  18.2404	 438.658	   50
  18.2407	 438.678	   49
  18.2411	 438.697	   47
  18.2415	 438.717	   46
  18.2418	 438.736	   44
  18.2422	 438.756	   43
  18.2426	 438.776	   42
  18.2430	 438.795	   41
  18.2433	 438.815	   40
  18.2437	 438.834	   39
  18.2441	 438.854	   38
  18.2444	 438.873	   37
  18.2448	 438.893	   36
  18.2452	 438.912	   35
  18.2455	 438.932	   35
  18.2459	 438.952	   34
  18.2463	 438.971	   34
  18.2466	 438.991	   33
  18.2470	 439.010	   32
  18.2474	 439.030	   32
  18.2478	 439.049	   31
  18.2481	 439.069	   31
  18.2485	 439.089	   31
  18.2489	 439.108	   30
  18.2492	 439.128	   30
  18.2496	 439.147	   29
  18.2500	 439.167	   29
  18.2503	 439.186	   28
  18.2507	 439.206	   28
  18.2511	 439.226	   28
  18.2515	 439.245	   28
  18.2518	 439.265	   28
  18.2522	 439.284	   28
  18.2526	 439.304	   27
  18.2529	 439.323	   27
  18.2533	 439.343	   26
  18.2537	 439.363	   26
  18.2540	 439.382	   26
  18.2544	 439.402	   26
  18.2548	 439.421	   26
  18.2552	 439.441	   26
  18.2555	 439.460	   26
  18.2559	 439.480	   26
  18.2563	 439.499	   25
  18.2566	 439.519	   25
  18.2570	 439.539	   25
  18.2574	 439.558	   25
  18.2577	 439.578	   24
  18.2581	 439.597	   24
  18.2585	 439.617	   24
  18.2589	 439.636	   24
  18.2592	 439.656	   23
  18.2596	 439.676	   23
  18.2600	 439.695	   23
  18.2603	 439.715	   23
  18.2607	 439.734	   23
  18.2611	 439.754	   23
  18.2614	 439.773	   23
  18.2618	 439.793	   23
  18.2622	 439.813	   22
  18.2626	 439.832	   22
  18.2629	 439.852	   22
  18.2633	 439.871	   22
  18.2637	 439.891	   21
  18.2640	 439.910	   22
  18.2644	 439.930	   21
  18.2648	 439.949	   21
  18.2651	 439.969	   21
  18.2655	 439.989	   21
  18.2659	 440.008	   21
  18.2663	 440.028	   21
  18.2666	 440.047	   20
  18.2670	 440.067	   20
  18.2674	 440.086	   20
  18.2677	 440.106	   20
  18.2681	 440.126	   20
  18.2685	 440.145	   20
  18.2688	 440.165	   20
  18.2692	 440.184	   20
  18.2696	 440.204	   20
  18.2699	 440.223	   20
  18.2703	 440.243	   19
  18.2707	 440.263	   19
  18.2711	 440.282	   19
  18.2714	 440.302	   19
  18.2718	 440.321	   19
  18.2722	 440.341	   19
  18.2725	 440.360	   19
  18.2729	 440.380	   19
  18.2733	 440.400	   19
  18.2736	 440.419	   19
  18.2740	 440.439	   18
  18.2744	 440.458	   18
  18.2748	 440.478	   18
  18.2751	 440.497	   18
  18.2755	 440.517	   18
  18.2759	 440.536	   18
  18.2762	 440.556	   18
  18.2766	 440.576	   18
  18.2770	 440.595	   18
  18.2773	 440.615	   18
  18.2777	 440.634	   18
  18.2781	 440.654	   18
  18.2785	 440.673	   17
  18.2788	 440.693	   17
  18.2792	 440.713	   17
  18.2796	 440.732	   17
  18.2799	 440.752	   17
  18.2803	 440.771	   17
  18.2807	 440.791	   17
  18.2810	 440.810	   17
  18.2814	 440.830	   17
  18.2818	 440.850	   17
  18.2822	 440.869	   17
  18.2825	 440.889	   17
  18.2829	 440.908	   17
  18.2833	 440.928	   17
  18.2836	 440.947	   16
  18.2840	 440.967	   17
  18.2844	 440.986	   17
  18.2847	 441.006	   17
  18.2851	 441.026	   16
  18.2855	 441.045	   17
  18.2859	 441.065	   16
  18.2862	 441.084	   16
  18.2866	 441.104	   16
  18.2870	 441.123	   16
  18.2873	 441.143	   16
  18.2877	 441.163	   16
  18.2881	 441.182	   16
  18.2884	 441.202	   16
  18.2888	 441.221	   16
  18.2892	 441.241	   16
  18.2896	 441.260	   16
  18.2899	 441.280	   16
  18.2903	 441.300	   16
  18.2907	 441.319	   16
  18.2910	 441.339	   16
  18.2914	 441.358	   16
  18.2918	 441.378	   15
  18.2921	 441.397	   15
  18.2925	 441.417	   15
  18.2929	 441.437	   15
  18.2932	 441.456	   15
  18.2936	 441.476	   15
  18.2940	 441.495	   15
  18.2944	 441.515	   15
  18.2947	 441.534	   15
  18.2951	 441.554	   15
  18.2955	 441.573	   15
  18.2958	 441.593	   15
  18.2962	 441.613	   15
  18.2966	 441.632	   15
  18.2969	 441.652	   15
  18.2973	 441.671	   14
  18.2977	 441.691	   14
  18.2981	 441.710	   14
  18.2984	 441.730	   14
  18.2988	 441.750	   14
  18.2992	 441.769	   14
  18.2995	 441.789	   14
  18.2999	 441.808	   14
  18.3003	 441.828	   14
  18.3006	 441.847	   14
  18.3010	 441.867	   14
  18.3014	 441.887	   14
  18.3018	 441.906	   14
  18.3021	 441.926	   14
  18.3025	 441.945	   14
  18.3029	 441.965	   14
  18.3032	 441.984	   14
  18.3036	 442.004	   14
  18.3040	 442.023	   14
  18.3043	 442.043	   14
  18.3047	 442.063	   14
  18.3051	 442.082	   14
  18.3055	 442.102	   14
  18.3058	 442.121	   14
  18.3062	 442.141	   14
  18.3066	 442.160	   13
  18.3069	 442.180	   14
