1,35E-08;0
6,13E-08;0,01
1,30E-07;0,02
2,28E-07;0,03
3,70E-07;0,04
5,74E-07;0,05
8,62E-07;0,06
1,27E-06;0,07
1,84E-06;0,08
2,61E-06;0,09
3,64E-06;0,1
4,98E-06;0,11
6,67E-06;0,12
8,64E-06;0,13
1,09E-05;0,14
1,32E-05;0,15
1,55E-05;0,16
1,77E-05;0,17
1,95E-05;0,18
2,11E-05;0,19
2,23E-05;0,2
2,33E-05;0,21
2,40E-05;0,22
2,45E-05;0,23
2,49E-05;0,24
2,52E-05;0,25
2,54E-05;0,26
2,55E-05;0,27
2,57E-05;0,28
2,58E-05;0,29
2,58E-05;0,3
2,59E-05;0,31
2,59E-05;0,32
2,59E-05;0,33
2,60E-05;0,34
2,60E-05;0,35
2,60E-05;0,36
2,60E-05;0,37
2,61E-05;0,38
2,61E-05;0,39
2,61E-05;0,4
2,60E-05;0,41
2,61E-05;0,42
2,61E-05;0,43
2,62E-05;0,44
2,61E-05;0,45
2,62E-05;0,46
2,62E-05;0,47
2,62E-05;0,48
2,62E-05;0,49
2,63E-05;0,5
2,63E-05;0,51
2,63E-05;0,52
2,63E-05;0,53
2,63E-05;0,54
2,63E-05;0,55
2,63E-05;0,56
2,64E-05;0,57
2,64E-05;0,58
2,64E-05;0,59
2,64E-05;0,6
2,64E-05;0,61
2,64E-05;0,62
2,64E-05;0,63
2,64E-05;0,64
2,65E-05;0,65
2,65E-05;0,66
2,65E-05;0,67
2,65E-05;0,68
2,65E-05;0,69
2,65E-05;0,7
2,65E-05;0,71
2,66E-05;0,72
2,66E-05;0,73
2,66E-05;0,74
2,66E-05;0,75
2,66E-05;0,76
2,67E-05;0,77
2,66E-05;0,78
2,67E-05;0,79
2,67E-05;0,8
2,67E-05;0,81
2,67E-05;0,82
2,67E-05;0,83
2,67E-05;0,84
2,67E-05;0,85
2,67E-05;0,86
2,67E-05;0,87
2,68E-05;0,88
2,67E-05;0,89
2,68E-05;0,9
2,68E-05;0,91
2,68E-05;0,92
2,68E-05;0,93
2,68E-05;0,94
2,68E-05;0,95
2,68E-05;0,96
2,68E-05;0,97
2,68E-05;0,98
2,69E-05;0,99
2,69E-05;1
