5,59E-08;0
2,59E-07;0,01
5,48E-07;0,02
9,65E-07;0,03
1,57E-06;0,04
2,44E-06;0,05
3,68E-06;0,06
5,43E-06;0,07
7,89E-06;0,08
1,13E-05;0,09
1,58E-05;0,1
2,17E-05;0,11
2,94E-05;0,12
3,82E-05;0,13
4,84E-05;0,14
5,93E-05;0,15
7,04E-05;0,16
8,08E-05;0,17
9,01E-05;0,18
9,79E-05;0,19
1,04E-04;0,2
1,09E-04;0,21
1,13E-04;0,22
1,15E-04;0,23
1,17E-04;0,24
1,19E-04;0,25
1,20E-04;0,26
1,21E-04;0,27
1,21E-04;0,28
1,22E-04;0,29
1,22E-04;0,3
1,23E-04;0,31
1,23E-04;0,32
1,23E-04;0,33
1,23E-04;0,34
1,23E-04;0,35
1,23E-04;0,36
1,24E-04;0,37
1,24E-04;0,38
1,24E-04;0,39
1,24E-04;0,4
1,24E-04;0,41
1,24E-04;0,42
1,24E-04;0,43
1,24E-04;0,44
1,24E-04;0,45
1,24E-04;0,46
1,24E-04;0,47
1,24E-04;0,48
1,24E-04;0,49
1,24E-04;0,5
1,24E-04;0,51
1,25E-04;0,52
1,25E-04;0,53
1,25E-04;0,54
1,25E-04;0,55
1,25E-04;0,56
1,26E-04;0,57
1,26E-04;0,58
1,26E-04;0,59
1,26E-04;0,6
1,25E-04;0,61
1,25E-04;0,62
1,25E-04;0,63
1,25E-04;0,64
1,26E-04;0,65
1,26E-04;0,66
1,26E-04;0,67
1,26E-04;0,68
1,26E-04;0,69
1,26E-04;0,7
1,26E-04;0,71
1,26E-04;0,72
1,26E-04;0,73
1,26E-04;0,74
1,26E-04;0,75
1,26E-04;0,76
1,26E-04;0,77
1,26E-04;0,78
1,26E-04;0,79
1,26E-04;0,8
1,26E-04;0,81
1,26E-04;0,82
1,26E-04;0,83
1,27E-04;0,84
1,27E-04;0,85
1,27E-04;0,86
1,27E-04;0,87
1,27E-04;0,88
1,27E-04;0,89
1,27E-04;0,9
1,27E-04;0,91
1,27E-04;0,92
1,27E-04;0,93
1,27E-04;0,94
1,27E-04;0,95
1,27E-04;0,96
1,27E-04;0,97
1,27E-04;0,98
1,27E-04;0,99
1,27E-04;1
